Station Name -  WRLDC
REPORT FOR VOLTTEMP FROM 24-07-2020 TO 24-07-2020
Timestamp,KSTPS 4B1 KV,VSTPS 4B1 KV,STNA4 4B1 KV,JBLPR 4B1 KV,ITRSI 4B1 KV,KHNDW 4B1 KV,BHDRV 4B1 KV,RAIPR 4B1 KV,JHNOR 4B1 KV,MPUSA 4B1 KV,DGHAM 4B1 KV,STP4 4B1 KV,INDR 4B1 KV,NAG4 4B1 KV,BHP4 4B1 KV,BIN4 4B1 KV,KORAD 4_B1 KV,BHSW4 4_B2 KV,BBLSR 4_B2 KV,PADG4 4_B1 KV,KALW4 4_B1 KV,KARGR 4_B1 KV,LONKD 4_B1 KV,KOYNA 4_B1 KV,KOYN4 4_B1 KV,KARD4 4_B1 KV,KLPR4 4_B1 KV,PARL2 4_B1 KV,CHDPR 4_B1 KV,DHUL4 4_B1 KV,SLPR4 4_B1 KV,ARBD4 4_B1 KV,ASOJ 4B1 KV,CHOR 4B1 KV,JETP 4B1 KV,WTPS 4B1 KV,SOJA 4B1 KV,UKTH 4B1 KV,CLPI 4B1 KV,KSOR 4B1 KV,KNSR 4B1 KV,BHIL4 4B1 KV,KRBW4 4B1 KV,GWALR 4B1 KV,NAG4 4B1 KV,RAJGH 4B1 KV,WARDH 4B1 KV,SEON7 7B1 KV,SIPAT 7B1 KV,AKOL4 4B1 KV,DAMOH 4B1 KV,SGTP 4B1 KV,GWALR 7B1 KV,BINA7 7B1 KV,WARDH 7B1 KV,BLSPR 7B1 KV,INDOR 7B1 KV,STNA7 7B1 KV,SASAN 7B1 KV,KTN4 4B1 KV,BHTPR 4B1 KV,RAIGR 4B1 KV,RAIPR 4B1 KV,JINDL 4B1 KV,BACHU 4B1 KV,CHOR 4B1 KV,KNSR 4B1 KV,AMRL 4B1 KVRY,VRSN 4B1 KV,VADI 4B1 KV,PIRNA 4B1 KV,RGPPL 4B1 KV,SJLPR 4B1 KV,TMNR7 7B1 KV,KOTRA 7B1 KV,DURG7 7B1 KV,VAPI4 4B1 KV,BOISR 4B1 KV,KALA4 4B1 KV,DAMAN 4B1 KV,ARGBD 7B1 KV,HAZRA 4B1 KV,VADOD 7B1 KV,JBPR7 7B1 KV,SOLPR 7B1 KV,TIRO7 7B1 KV,AKOL7 7B1 KV,KORD7 7B1 KV,DHUL7 7B1 KV,BHPL7 7B1 KV,DRMGH 7B1 KV,PUNE7 7B1 KV,CHMPA 7B1 KV,EKTN7 7B1 KV,GDRWD 7B1 KV,REWA4 4B1 KV
24-07-2020 00:00:00,415.18,413.19,405.07,407.98,407.39,416.18,421.45,420.94,417.34,424.97,415.3,419.11,412.85,410.19,409.06,406.11,423.35,422.86,421.88,420.41,429.69,420,422.36,424.7,420.9,426.77,426.34,422.09,418.94,429.71,418.53,427.4,412.52,417.67,414.65,415.52,410,424.96,427.5,415.28,414.16,415.09,425.28,396.57,410.19,420.49,421.79,783,776.04,424.63,416.66,411.51,767.14,771.93,784.8,775.72,774.67,765.99,765.05,407.81,419,430.61,420.94,409.7,410.89,417.67,414.16,419.28,413.24,417.34,415.23,422.52,408.76,786.21,785.45,772.05,415.01,421.45,420.66,422.46,787.19,415.7,785.62,776.71,793.61,771.11,790.15,775.37,779.49,769.64,777,797.48,789.09,790.4,781.01,415.39
24-07-2020 00:01:00,415.18,415.39,404.92,407.98,406.8,416.18,421.45,420.94,417.34,424.97,415.14,419.11,412.59,410.19,408.84,406,423.35,422.86,421.88,419.92,429.69,420,422.22,424.7,420.9,426.77,426.03,422.64,418.94,429.71,417.18,427.64,412.52,417.67,414.65,415.52,410,424.96,427.5,415.28,414.16,415.09,425.42,396.51,410.19,420.49,421.79,783,776.04,423.35,416.55,411.51,767.14,771.93,783.81,775.08,774.26,765.99,765.05,407.74,419,430.77,420.94,409.7,410.89,417.67,414.16,419.28,413.24,417.34,414.8,422.52,408.76,786,785.26,772.05,415.01,421.45,420.66,421.96,786.74,415.7,784.94,776.34,793.64,770.88,789.94,775.41,779.49,769.64,777,797.01,789.11,790.4,781.01,415.3
24-07-2020 00:02:00,415.96,415.39,405.07,408.56,407.39,416.18,421.45,420.94,417.34,424.97,415.3,419.11,412.99,410.19,409.28,406.55,423.83,422.86,422.37,420.41,430.79,420,422.63,424.7,421.39,427.26,426.23,422.64,418.94,430.2,417.18,427.64,412.73,417.67,415.24,415.52,410,424.96,427.5,415.45,414.16,415.09,425.28,397.35,410.19,420.49,421.79,784,776.04,423.86,416.71,411.51,767.14,771.93,784.27,775.89,775.03,765.99,765.05,407.92,420,430.85,420.94,409.7,410.89,417.67,414.16,419.28,413.24,417.34,415.23,423.13,408.76,786.26,785.66,772.05,415.01,422.04,420.66,422.39,787.14,415.7,784.94,777.04,793.14,771.19,790.42,775.34,779.49,770.58,777,797.81,789.03,790.4,781.01,415.66
24-07-2020 00:03:00,415.18,413.19,405.22,408.56,407.39,416.18,420.87,420.94,417.34,424.97,415.6,419.11,412.67,410.19,409.25,406.33,423.83,422.37,421.88,420.41,430.79,420,422.36,425.3,420.9,426.77,426.43,422.64,418.94,429.71,417.85,427.64,412.32,417.48,415.24,415.52,410,425.57,427.5,415.61,414.16,415.51,425.28,397.35,410.19,420.49,421.79,784,776.04,431.56,416.88,411.51,767.14,771.93,785.25,776.01,774.38,765.99,765.05,407.81,420,430.69,420.94,409.7,410.89,417.48,414.16,419.28,413.24,417.34,415.23,422.52,409.25,786.42,785.28,772.05,415.01,421.45,420.66,422.39,787.58,415.63,784.94,776.75,793.48,770.9,789.78,775.23,779.49,770.58,777,797.19,789.1,790.4,781.01,415.54
24-07-2020 00:04:00,415.18,413.19,405.07,407.98,406.8,415.59,420.87,420.94,416.17,424.38,414.84,419.11,412.41,410.19,408.81,406,423.35,422.37,421.39,419.92,430.1,420,421.48,425.3,420.41,426.28,426.04,422.64,418.94,429.22,417.85,426.94,411.91,417.29,414.65,414.59,410,424.35,426.73,415.12,414.16,415.09,425.14,397.1,410.19,419.49,421.79,783,776.04,424.82,416.67,410.9,767.14,771.93,783.76,775.14,773.88,765.99,765.05,407.63,420,430.37,420.94,409.7,410.89,417.29,414.16,419.28,412.65,416.75,414.8,423.13,409.25,785.89,785.26,772.05,414.42,421.45,420.66,421.94,786.31,415.63,784.94,776.42,793.02,770.69,789.05,774.48,779.49,769.65,777,796.26,788.56,790.4,781.01,415.45
24-07-2020 00:05:00,415.96,415.39,405.22,408.56,407.39,416.18,420.87,420.94,416.17,424.97,414.69,419.11,412.67,410.19,408.99,406.69,423.35,422.37,421.88,419.92,430.1,420,422.29,424.02,420.9,426.77,426.24,421.56,418.94,429.71,417.85,427.61,412.11,417.48,414.65,414.59,410,424.35,426.73,415.12,413.68,415.09,425.42,397.1,410.19,419.49,421.79,783,776.04,430.31,416.88,411.51,767.14,771.93,784.14,775.9,774.5,765.99,765.05,408.07,420,430.45,420.94,409.7,410.89,417.48,413.68,419.28,412.65,416.75,414.38,423.13,408.77,786.2,785.44,772.05,414.42,421.45,420.66,421.94,786.31,413.17,784.94,776.92,792.65,770.59,789.69,775.23,779.49,769.65,777,797,788.64,790.4,781.01,415.41
24-07-2020 00:06:00,415.96,413.19,405.22,408.56,407.39,415.59,420.87,420.94,415.58,424.38,414.53,419.11,412.41,410.19,408.77,406.18,423.35,422.37,421.39,420.41,430.1,420,422.56,424.02,420.9,426.77,425.86,421.56,418.94,429.71,417.85,427.13,411.91,417.09,414.65,414.59,410,424.35,425.82,414.95,413.68,415.51,425.42,397.99,410.19,419.49,421.79,783,776.04,423.69,416.82,411.51,767.14,771.93,783.96,775.21,773.81,765.99,765.05,407.85,420,430.48,420.94,409.7,410.89,417.09,413.68,419.28,412.65,416.75,414.4,423.13,408.77,786,785.25,772.05,414.42,421.45,420.66,421.94,786.31,413.17,784.94,776.83,792.96,770.59,789.06,774.76,779.49,769.65,777,796.79,788.91,790.4,781.01,415.42
24-07-2020 00:07:00,415.18,413.19,405.22,407.98,406.8,415.59,420.87,420.94,415.58,424.38,414.69,418.52,412.27,410.19,408.81,405.96,422.86,422.37,421.39,419.43,430.1,420,422.29,424.29,420.41,426.28,425.76,421.56,418.45,429.22,417.85,427.13,411.91,416.9,414.65,414.59,410,424.35,425.82,414.78,413.68,415.09,425.42,397.3,410.19,419.49,421.79,782,776.04,423.35,416.69,411.51,767.14,771.93,783.88,775.23,774.07,765.99,765.05,407.81,420,430.37,420.94,409.7,410.89,416.9,413.68,419.28,412.65,416.75,414.4,422.52,408.77,786,785.25,772.05,414.42,420.87,420.66,421.48,786.31,413.17,784.94,776.46,792.8,770.24,789.31,774.72,779.49,769.65,777,796.4,789.05,790.4,781.01,415.46
24-07-2020 00:08:00,415.18,413.19,405.07,407.98,406.8,415.59,420.87,420.94,415.58,424.38,414.23,418.52,412.19,410.19,408.52,405.85,422.86,422.37,421.39,419.92,429.28,420,422.76,424.29,420.9,426.28,425.74,421.56,418.45,429.22,417.11,427.13,411.7,416.9,414.65,414.59,410,424.35,425.82,414.62,413.19,415.09,425.14,397.23,410.19,419.49,421.79,783,776.04,429.57,416.69,411.51,767.14,771.93,783.34,775.04,773.62,765.99,765.05,407.41,419,430.27,420.94,409.7,410.89,416.9,413.19,419.28,412.65,416.75,414.4,423.13,408.77,785.92,785.28,772.05,414.42,420.87,420.66,421.48,785.9,413.17,783.65,776.46,792.08,770.42,789.22,774.63,779.49,769.65,777,796.43,788.99,790.4,781.01,415.42
24-07-2020 00:09:00,415.18,413.19,405.22,407.98,406.22,415.59,420.87,420.94,414.41,424.38,414.38,418.52,412.08,410.19,408.48,405.64,423.35,422.37,420.9,419.92,430.1,420,421.62,424.29,421.39,426.77,425.91,421.56,418.94,429.22,417.11,426.89,411.5,416.52,414.06,413.66,410,423.74,425.82,414.62,413.68,415.09,425.01,397.23,410.19,419.49,421.79,782,776.04,426.99,416.46,411.51,767.14,771.93,783.49,775.4,772.65,765.99,765.05,407.52,419,430.44,420.94,409.7,410.89,416.52,413.68,419.28,412.65,416.17,414.4,421.91,408.77,785.4,784.64,772.05,414.42,420.87,420.66,421.04,785.9,410.76,783.65,776.16,792.33,769.94,788.41,774.55,779.49,768.72,777,795.21,788.48,790.4,781.01,415.11
