Station Name -  WRLDC
REPORT FOR VOLTTEMP FROM 27-07-2019 TO 27-07-2019
Timestamp,KSTPS 4B1 KV,VSTPS 4B1 KV,STNA4 4B1 KV,JBLPR 4B1 KV,ITRSI 4B1 KV,KHNDW 4B1 KV,BHDRV 4B1 KV,RAIPR 4B1 KV,JHNOR 4B1 KV,MPUSA 4B1 KV,DGHAM 4B1 KV,STP4 4B1 KV,INDR 4B1 KV,NAG4 4B1 KV,BHP4 4B1 KV,BIN4 4B1 KV,KORAD 4_B1 KV,BHSW4 4_B2 KV,BBLSR 4_B2 KV,PADG4 4_B1 KV,KALW4 4_B1 KV,KARGR 4_B1 KV,LONKD 4_B1 KV,KOYNA 4_B1 KV,KOYN4 4_B1 KV,KARD4 4_B1 KV,KLPR4 4_B1 KV,PARL2 4_B1 KV,CHDPR 4_B1 KV,DHUL4 4_B1 KV,SLPR4 4_B1 KV,ARBD4 4_B1 KV,ASOJ 4B1 KV,CHOR 4B1 KV,JETP 4B1 KV,WTPS 4B1 KV,SOJA 4B1 KV,UKTH 4B1 KV,CLPI 4B1 KV,KSOR 4B1 KV,KNSR 4B1 KV,BHIL4 4B1 KV,KRBW4 4B1 KV,GWALR 4B1 KV,NAG4 4B1 KV,RAJGH 4B1 KV,WARDH 4B1 KV,SEON7 7B1 KV,SIPAT 7B1 KV,AKOL4 4B1 KV,DAMOH 4B1 KV,SGTP 4B1 KV,GWALR 7B1 KV,BINA7 7B1 KV,WARDH 7B1 KV,BLSPR 7B1 KV,INDOR 7B1 KV,STNA7 7B1 KV,SASAN 7B1 KV,KTN4 4B1 KV,BHTPR 4B1 KV,RAIGR 4B1 KV,RAIPR 4B1 KV,JINDL 4B1 KV,BACHU 4B1 KV,CHOR 4B1 KV,KNSR 4B1 KV,AMRL 4B1 KVRY,VRSN 4B1 KV,VADI 4B1 KV,PIRNA 4B1 KV,RGPPL 4B1 KV,SJLPR 4B1 KV,TMNR7 7B1 KV,KOTRA 7B1 KV,DURG7 7B1 KV,VAPI4 4B1 KV,BOISR 4B1 KV,KALA4 4B1 KV,DAMAN 4B1 KV,ARGBD 7B1 KV,HAZRA 4B1 KV,VADOD 7B1 KV,JBPR7 7B1 KV,SOLPR 7B1 KV,TIRO7 7B1 KV,AKOL7 7B1 KV,KORD7 7B1 KV,DHUL7 7B1 KV,BHPL7 7B1 KV,DRMGH 7B1 KV,PUNE7 7B1 KV,CHMPA 7B1 KV,EKTN7 7B1 KV,GDRWD 7B1 KV,REWA4 4B1 KV
27-07-2019 00:00:00,419.87,407.26,405.62,415.01,410.32,419.7,420.87,419.97,415.01,430.24,415.91,420.87,414.31,416.89,411.76,410.62,423.83,422.68,422.86,403.32,423.67,414.23,417.81,425.3,421.88,416.49,425.78,421.42,422.74,421.99,417.24,427.92,411.29,418.25,412.89,415.52,415.55,425.57,423.53,416.61,418.07,414.82,420.61,406.13,416.89,423.49,424.52,792,779.62,426.94,419.89,418.23,783.22,782.27,793.94,780,772.24,779.73,772.81,413.42,419,423.22,419.97,414.81,416.7,418.25,418.07,415.83,415,419.1,413.73,421.3,413.29,794.6,793.38,787.9,412.66,419.11,415.35,417.71,794.85,413.19,779.74,784.93,798.27,768.97,789.72,776.12,764.16,776.48,780.5,772.22,796.33,788.93,792.63,420.5
27-07-2019 00:01:00,420.65,407.26,405.87,415.01,410.91,419.7,421.45,420.94,415.01,430.24,415.91,420.87,414.49,417.4,412.01,410.59,423.83,422.68,422.37,407.06,424.22,414.23,418.28,425.3,421.88,416.49,425.78,421.42,417.44,421.99,417.24,428.4,411.7,418.44,412.89,415.52,415.75,425.57,423.53,416.78,418.07,414.82,420.75,406.36,417.4,423.49,424.52,791,779.62,426.97,420.34,418.23,783.22,782.27,794.29,779.77,773.39,779.73,772.81,413.57,420,423.46,420.94,414.81,416.7,418.44,418.07,415.83,415,419.1,413.73,421.3,413.77,794.48,793.27,787.9,413.25,419.7,415.35,420.23,795.28,415.61,780.44,784.93,797.59,768.95,790.73,775.25,764.16,776.48,780.5,772.76,796.2,791.7,792.63,420.38
27-07-2019 00:02:00,419.87,407.26,405.38,415.01,410.91,419.7,421.45,420.94,415.01,430.24,415.91,420.87,414.56,417.11,411.98,410.59,423.83,422.68,422.86,402.3,424.22,414.88,418.75,425.3,421.88,416.49,425.78,421.42,423.77,421.99,417.24,428.4,411.5,418.25,412.89,415.52,415.55,425.57,423.53,416.78,418.07,415.23,421.02,406.07,417.11,423.49,424.52,790,779.62,430.44,420.41,418.23,783.22,782.27,795.19,779.36,772.14,779.73,773.58,413.82,420,423.75,420.94,414.81,417.18,418.25,418.07,415.83,415,419.1,413.73,421.3,413.77,794.45,793.13,787.9,413.25,419.7,415.35,420.23,794.84,415.61,780.44,784.93,798.5,769.1,790.03,776.02,764.16,776.48,780.5,773.06,796.95,791.7,792.63,420.23
27-07-2019 00:03:00,419.87,407.26,405.38,415.01,410.91,419.7,422.04,419.97,415.01,429.66,415.91,420.87,414.56,417.18,411.83,410.66,423.83,422.68,422.37,402.71,424.77,414.88,418.48,425.3,421.88,416.49,425.78,421.42,419.56,421.99,417.24,428.36,411.5,418.25,412.89,415.52,415.55,425.57,423.53,416.78,418.07,415.23,421.02,405.94,417.18,423.49,424.52,790,779.62,429.86,420.45,418.23,783.22,782.27,794.81,778.91,772.31,779.73,773.58,413.89,420,423.49,419.97,414.81,417.18,418.25,418.07,415.83,415,418.51,413.73,421.91,413.77,794.29,792.89,787.9,412.66,419.7,415.35,420.23,795.31,415.61,780.44,784.93,798.37,769.03,790.38,776.39,764.16,776.48,780.5,772.83,796.73,791.7,792.63,420.17
27-07-2019 00:04:00,419.87,407.26,405.13,414.42,410.32,419.7,421.45,419.97,415.01,429.66,415.75,420.87,414.01,416.78,411.39,410,423.83,422.68,422.37,401.97,424.77,414.88,418.21,425.3,421.88,416.49,425.78,421.42,417.53,421.99,417.24,427.69,411.29,417.86,412.3,415.52,415.36,425.57,423.99,416.45,417.58,414.41,420.75,405.16,416.78,422.49,424.52,791,779.62,425.73,420.33,418.23,783.22,782.27,793.85,778.76,771.54,779.73,773.58,413.38,419,423.18,419.97,414.21,417.18,417.86,417.58,415.83,415,418.51,413.31,421.3,413.77,793.91,792.4,787.9,412.66,419.11,415.35,420.23,794.9,415.61,780.44,784.93,797.54,768.62,789.74,775.26,764.16,775.55,780.5,772.58,796.12,791.7,792.63,419.98
27-07-2019 00:05:00,419.87,407.26,405.13,414.42,410.32,419.7,421.45,419.97,414.42,429.66,415.45,420.87,413.98,416.85,411.47,410,322.83,422.68,422.37,403.39,424.15,414.88,418.28,425.3,421.88,416.49,425.78,421.42,417.53,421.99,417.24,427.69,411.08,417.67,412.3,415.52,415.16,424.96,423.99,416.45,417.58,414.82,420.89,405.13,416.85,422.49,424.52,790,779.62,431.6,419.75,418.23,783.22,782.27,793.85,778.62,771.5,779.73,772.8,413.42,419,423.24,419.97,414.21,417.18,417.67,417.58,415.83,415,418.51,413.31,420.69,413.29,793.58,792.4,787.9,412.66,419.11,415.35,420.23,794.43,413.07,779.39,784.93,796.92,768.71,789.62,775.59,764.16,775.55,780.5,772.11,795.98,791.7,792.63,419.81
27-07-2019 00:06:00,419.87,406.36,404.89,414.42,409.73,419.11,421.45,419.97,414.42,429.66,415.45,420.87,413.83,416.74,411.28,409.93,423.83,422.68,422.37,409.31,424.15,414.88,418.07,425.3,421.88,416.49,425.78,421.42,416.31,421.99,417.24,427.69,410.88,417.67,412.3,415.52,415.16,424.96,423.99,416.45,417.58,414.82,420.75,405.4,416.74,422.49,424.52,790,778.69,427.25,419.96,417.62,783.22,780.43,793.14,778.24,771.01,779.73,772.8,413.35,419,423.24,419.97,414.21,417.18,417.67,417.58,415.83,415,418.51,413.31,420.69,413.29,793.21,792,787.9,412.66,419.11,415.35,420.23,794.43,413.07,779.39,784.93,797.15,768.83,789.68,775.54,764.16,774.63,780.5,772.54,795.63,791.7,792.63,419.55
27-07-2019 00:07:00,419.87,406.36,404.4,414.42,410.32,419.11,421.45,419.97,414.42,429.07,415.45,420.87,414.05,416.71,411.36,409.78,423.83,422.68,421.88,405.91,424.63,414.88,418.28,425.3,421.88,416.49,425.78,421.42,417.44,421.99,417.24,428,411.08,417.67,412.3,415.52,415.16,425.57,423.53,416.61,417.58,414.41,421.16,404.79,416.71,422.49,424.52,789,778.69,431.37,419.79,417.62,783.22,780.43,793.42,778.62,771.28,779.73,772,413.31,419,422.86,419.97,414.21,417.18,417.67,417.58,415.83,415,418.51,413.31,420.08,413.29,793.43,792.12,787.9,412.66,419.11,415.35,420.23,793.97,413.07,779.39,784.93,797.04,768.55,789.43,775.16,764.16,774.63,780.5,771.78,795.82,791.7,792.63,419.46
27-07-2019 00:08:00,419.87,406.36,404.4,414.42,410.32,419.7,421.45,419.97,415.01,429.07,415.45,420.28,413.76,416.6,411.43,409.89,423.83,422.68,421.88,405.91,423.74,414.88,418.28,425.3,421.88,416.49,425.78,421.42,415.66,421.99,417.24,427.44,411.08,417.67,412.3,415.52,415.16,424.96,423.53,416.45,417.58,414.41,420.89,404.62,416.6,422.49,424.52,790,778.69,431.13,419.59,418.23,783.22,780.43,792.88,778.49,771.19,779.73,772,413.46,419,422.99,419.97,414.21,417.18,417.67,417.58,415.83,415,418.51,413.31,420.08,412.81,793.25,792.19,787.9,412.66,419.11,415.35,420.23,793.97,413.07,779.39,784.93,796.73,768.42,789.54,775.22,764.16,774.63,780.5,771.89,795.79,791.7,792.63,419.43
27-07-2019 00:09:00,419.87,406.36,404.64,414.42,410.32,419.7,421.45,419.97,415.01,429.07,415.6,420.28,414.01,416.78,411.43,409.89,319.76,422.68,422.37,409.31,423.74,414.88,418.41,425.3,421.88,416.49,425.78,420.66,423.49,421.99,416.84,428.02,411.08,417.67,412.3,415.52,415.16,425.57,423.53,416.61,417.58,414.41,420.89,405.31,416.78,422.49,424.52,789,778.69,426.54,419.91,417.62,783.22,780.43,793.18,778.51,771.03,779.73,772,413.49,419,422.98,419.97,414.21,417.18,417.67,417.58,415.83,415,418.51,413.31,420.69,412.81,793.57,792.02,787.9,413.25,419.11,415.35,420.23,793.94,413.07,779.39,784.93,796.55,768.69,789.94,775.7,764.16,774.63,780.5,772.42,795.77,791.7,792.63,419.28
