Station Name -  WRLDC
REPORT FOR VOLTTEMP FROM 23-07-2019 TO 23-07-2019
Timestamp,KSTPS 4B1 KV,VSTPS 4B1 KV,STNA4 4B1 KV,JBLPR 4B1 KV,ITRSI 4B1 KV,KHNDW 4B1 KV,BHDRV 4B1 KV,RAIPR 4B1 KV,JHNOR 4B1 KV,MPUSA 4B1 KV,DGHAM 4B1 KV,STP4 4B1 KV,INDR 4B1 KV,NAG4 4B1 KV,BHP4 4B1 KV,BIN4 4B1 KV,KORAD 4_B1 KV,BHSW4 4_B2 KV,BBLSR 4_B2 KV,PADG4 4_B1 KV,KALW4 4_B1 KV,KARGR 4_B1 KV,LONKD 4_B1 KV,KOYNA 4_B1 KV,KOYN4 4_B1 KV,KARD4 4_B1 KV,KLPR4 4_B1 KV,PARL2 4_B1 KV,CHDPR 4_B1 KV,DHUL4 4_B1 KV,SLPR4 4_B1 KV,ARBD4 4_B1 KV,ASOJ 4B1 KV,CHOR 4B1 KV,JETP 4B1 KV,WTPS 4B1 KV,SOJA 4B1 KV,UKTH 4B1 KV,CLPI 4B1 KV,KSOR 4B1 KV,KNSR 4B1 KV,BHIL4 4B1 KV,KRBW4 4B1 KV,GWALR 4B1 KV,NAG4 4B1 KV,RAJGH 4B1 KV,WARDH 4B1 KV,SEON7 7B1 KV,SIPAT 7B1 KV,AKOL4 4B1 KV,DAMOH 4B1 KV,SGTP 4B1 KV,GWALR 7B1 KV,BINA7 7B1 KV,WARDH 7B1 KV,BLSPR 7B1 KV,INDOR 7B1 KV,STNA7 7B1 KV,SASAN 7B1 KV,KTN4 4B1 KV,BHTPR 4B1 KV,RAIGR 4B1 KV,RAIPR 4B1 KV,JINDL 4B1 KV,BACHU 4B1 KV,CHOR 4B1 KV,KNSR 4B1 KV,AMRL 4B1 KVRY,VRSN 4B1 KV,VADI 4B1 KV,PIRNA 4B1 KV,RGPPL 4B1 KV,SJLPR 4B1 KV,TMNR7 7B1 KV,KOTRA 7B1 KV,DURG7 7B1 KV,VAPI4 4B1 KV,BOISR 4B1 KV,KALA4 4B1 KV,DAMAN 4B1 KV,ARGBD 7B1 KV,HAZRA 4B1 KV,VADOD 7B1 KV,JBPR7 7B1 KV,SOLPR 7B1 KV,TIRO7 7B1 KV,AKOL7 7B1 KV,KORD7 7B1 KV,DHUL7 7B1 KV,BHPL7 7B1 KV,DRMGH 7B1 KV,PUNE7 7B1 KV,CHMPA 7B1 KV,EKTN7 7B1 KV,GDRWD 7B1 KV,REWA4 4B1 KV
23-07-2019 00:00:00,417.52,406.36,399.38,409.73,403.87,413.84,419.11,415.08,414.42,426.14,413.92,415.01,405.61,406.3,402.18,399.85,418.45,416.69,415.51,396.87,416.78,408.2,411.05,416.95,417.47,413.56,425.36,406.6,420.31,421.3,414.34,424.51,409.03,416.9,414.06,412.73,412.61,423.13,418.65,417.28,416.12,409.46,417.44,392.54,406.3,416.49,422.08,782,777.43,423.45,411.29,410.9,767.99,768.47,788.41,776.92,760.04,767.4,764.39,404.54,413,418.67,415.08,413.11,416.21,416.9,416.12,417.59,415,418.51,411.56,416.42,404.44,790.01,789.05,784.11,407.98,412.66,411.62,412.85,787.83,415.34,772.7,781.64,794.67,763.69,779.89,768.45,759.02,763.93,775.87,775.69,788,780.8,789.67,417.98
23-07-2019 00:01:00,417.52,406.36,399.38,409.73,403.87,413.25,419.11,415.08,414.42,425.56,413.77,415.01,405.61,406.3,402.18,399.85,418.45,416.69,415.51,396.87,416.16,408.2,410.52,418.1,417.47,413.56,425.36,406.6,422.37,421.3,414.34,423.9,408.62,416.71,414.06,412.73,412.41,422.52,418.65,417.28,416.12,409.05,417.44,392.23,406.3,415.49,422.08,782,776.48,416.8,411.48,410.9,767.99,768.47,788.36,776.34,759.2,767.4,764.39,404.54,413,418.55,415.08,413.11,416.7,416.71,416.12,417.59,415,418.51,411.56,416.42,404.44,790.01,788.97,784.11,407.98,412.08,411.62,412.85,787.35,415.34,772.43,781.64,794.63,763.39,779.2,767.97,759.02,763.02,775.87,774.98,788,780.8,789.67,417.78
23-07-2019 00:02:00,417.52,406.36,399.38,409.73,403.29,413.25,419.11,415.08,413.25,425.56,413.46,415.01,405.61,406.3,402.18,399.85,418.45,422.8,415.03,398.9,415.95,408.2,411.05,418.1,416.98,413.56,425.36,406.6,414.44,421.3,414.34,423.9,408.42,416.33,413.48,412.73,412.22,421.91,418.65,416.95,416.12,409.05,417.44,391.79,406.3,415.49,422.08,782,776.48,422.52,411.5,410.9,765.96,768.47,787.93,776.42,758.81,767.4,764.39,404.54,413,418.37,415.08,412.5,416.7,416.33,416.12,417.59,415,418.51,411.13,416.42,403.95,789.54,788.59,784.11,407.39,412.08,411.62,412.85,786.93,412.85,772.43,781.64,793.52,763.22,779.1,768.15,759.02,763.02,775.87,774.4,788,780.8,787.83,417.62
23-07-2019 00:03:00,417.52,406.36,399.38,409.15,403.29,413.25,419.11,415.08,413.25,424.97,413.31,415.01,405.61,406.3,402.18,399.85,418.45,419.96,415.03,394.68,415.95,408.2,411.05,418.1,416.98,413.56,425.36,406.6,415.94,421.3,414.61,423.6,408.42,416.52,413.48,411.8,412.22,422.52,418.65,416.95,415.63,409.05,417.44,391.46,406.3,415.49,422.08,781,776.48,419.62,411.35,410.9,765.96,766.56,787.53,776.11,758.57,764.2,763.56,404.54,412,418.87,415.08,412.5,416.7,416.52,415.63,417.59,414.41,417.93,411.13,416.42,403.95,789.54,788.39,784.11,407.39,412.08,411.62,412.85,786.46,412.85,772.43,781.64,793.47,763.54,778.98,767.84,759.02,762.1,775.87,774.95,788,780.8,787.83,417.24
23-07-2019 00:04:00,417.52,406.36,399.38,409.15,402.7,412.66,419.11,415.08,413.25,424.97,413.46,415.01,405.61,406.3,402.18,399.85,418.45,420.77,415.51,398.56,415.95,408.2,410.92,418.1,417.96,413.56,425.36,406.6,419.75,416.5,414.61,423.6,408.21,416.33,413.48,411.8,412.02,421.91,418.04,416.78,415.63,408.64,417.44,391.65,406.3,415.49,422.08,782,775.57,422.31,411.06,410.9,765.96,766.56,787.23,775.07,757.91,764.2,763.56,404.54,413,418.78,415.08,412.5,416.7,416.33,415.63,417.59,414.41,417.93,411.13,417.03,403.47,789.27,788.09,784.11,407.39,412.08,411.62,412.85,786.05,410.42,772.43,781.64,793.24,762.95,778.18,768.53,759.02,762.1,775.87,774.68,788,780.8,787.83,417.04
23-07-2019 00:05:00,417.52,405.47,398.63,408.56,402.7,412.66,419.11,414.11,412.66,424.38,413.16,415.01,405.61,406.3,402.18,399.85,417.96,418.87,414.05,391.42,415.95,407.55,409.71,418.1,416.49,413.56,425.36,406.6,415.19,419.99,413.66,422.81,408.01,416.13,413.48,411.8,411.83,421.91,418.04,416.61,415.63,408.64,417.3,390.48,406.3,414.49,422.08,781,775.57,421.4,410.62,410.9,765.96,764.71,786.56,774.95,757.54,764.2,763.56,404.54,413,417.94,414.11,412.5,416.7,416.13,415.63,417.59,414.41,417.93,411.13,415.81,403.47,788.74,787.76,784.11,406.8,411.49,411.62,412.85,786.05,410.42,771.3,781.64,793.09,763.14,777.84,767.48,759.02,761.15,775.87,772.63,787,778.04,787.83,416.91
23-07-2019 00:06:00,417.52,406.36,398.63,409.15,402.7,412.66,419.11,414.11,413.25,424.97,413.16,415.01,405.61,406.3,402.18,399.85,418.45,418.87,415.03,393.27,415.4,407.55,410.52,418.1,416.98,413.56,425.36,406.6,422.18,419.99,413.66,422.81,408.21,416.33,413.48,411.8,411.83,421.91,418.04,416.61,415.63,408.36,417.16,390.08,406.3,415.49,422.08,781,775.57,418.34,411.09,410.9,765.96,764.71,786.95,775.36,757.48,764.2,763.56,404.54,412,417.78,414.11,412.5,416.7,416.33,415.63,417.59,414.41,417.34,411.11,415.81,403.47,789,788.1,784.11,407.39,412.08,410.17,412.85,785.21,412.83,771.3,781.64,791.9,763.53,778.39,767.97,759.02,761.15,775.87,773.82,787,778.04,787.83,416.92
23-07-2019 00:07:00,417.52,405.47,398.63,409.15,402.7,412.66,419.11,414.11,412.66,424.38,413.16,415.01,405.61,406.3,402.18,399.85,417.96,413.98,415.03,394.2,415.4,407.55,410.72,416.75,416.98,413.56,425.36,406.6,422.09,419.99,413.66,423.33,408.01,416.13,413.48,411.8,411.83,421.91,418.04,416.61,415.63,408.36,417.16,390.63,406.3,415.49,422.08,780,775.57,422.68,410.68,410.9,765.96,764.71,786.6,775.69,758.1,764.2,763.56,404.54,412,417.68,414.11,412.5,416.7,416.13,415.63,417.59,414.41,417.34,411.11,416.42,403.47,789.18,788.15,784.11,407.39,412.08,410.17,412.85,785.86,410.37,771.3,781.64,793.01,762.53,777.93,767.37,759.02,761.15,775.87,774.31,787,778.04,787.83,417
23-07-2019 00:08:00,417.52,406.36,398.63,409.15,403.29,413.25,419.11,414.11,413.25,424.38,413.16,415.01,405.61,406.3,402.18,399.85,418.45,415.61,414.54,399.04,416.23,407.55,411.19,418.52,417.47,413.56,425.36,406.6,238.31,417.12,413.66,423.33,408.42,416.33,413.48,411.8,412.22,422.52,418.04,416.95,415.63,408.36,417.16,390.54,406.3,415.49,422.08,782,775.57,419.5,410.6,410.9,765.96,764.71,787.18,775.83,758.29,764.2,763.56,404.54,412,417.74,414.11,412.5,416.7,416.33,415.63,417.59,414.41,417.93,411.11,416.42,403.47,789.33,788.62,784.11,407.39,412.08,410.17,412.85,785.86,412.78,771.3,781.64,792.25,762.79,778.22,767.46,759.02,762.07,775.87,774.03,787,778.04,787.83,417.17
23-07-2019 00:09:00,417.52,405.47,398.63,409.15,403.29,412.66,419.11,414.11,413.25,424.97,413.46,415.01,405.61,406.3,402.18,399.85,417.96,415.95,414.54,398.69,415.88,407.55,410.72,418.52,416.98,413.56,425.36,406.6,415.29,419.03,413.66,423.33,408.42,416.52,413.48,411.8,412.02,422.52,418.04,416.95,415.63,408.78,417.3,390.93,406.3,415.49,422.08,781,775.57,422.45,410.97,410.9,765.96,766.57,786.96,775.78,758.5,764.2,763.56,404.54,413,418.04,414.11,412.5,416.7,416.52,415.63,417.59,415,417.93,411.11,416.42,403.47,789.33,788.38,784.11,407.39,412.08,410.17,412.85,786.3,412.78,771.3,781.64,792.87,763.06,778.39,767.08,759.02,762.07,775.87,774.01,787,778.04,787.83,417.15
