Station Name -  WRLDC
REPORT FOR VOLTTEMP FROM 28-07-2019 TO 28-07-2019
Timestamp,KSTPS 4B1 KV,VSTPS 4B1 KV,STNA4 4B1 KV,JBLPR 4B1 KV,ITRSI 4B1 KV,KHNDW 4B1 KV,BHDRV 4B1 KV,RAIPR 4B1 KV,JHNOR 4B1 KV,MPUSA 4B1 KV,DGHAM 4B1 KV,STP4 4B1 KV,INDR 4B1 KV,NAG4 4B1 KV,BHP4 4B1 KV,BIN4 4B1 KV,KORAD 4_B1 KV,BHSW4 4_B2 KV,BBLSR 4_B2 KV,PADG4 4_B1 KV,KALW4 4_B1 KV,KARGR 4_B1 KV,LONKD 4_B1 KV,KOYNA 4_B1 KV,KOYN4 4_B1 KV,KARD4 4_B1 KV,KLPR4 4_B1 KV,PARL2 4_B1 KV,CHDPR 4_B1 KV,DHUL4 4_B1 KV,SLPR4 4_B1 KV,ARBD4 4_B1 KV,ASOJ 4B1 KV,CHOR 4B1 KV,JETP 4B1 KV,WTPS 4B1 KV,SOJA 4B1 KV,UKTH 4B1 KV,CLPI 4B1 KV,KSOR 4B1 KV,KNSR 4B1 KV,BHIL4 4B1 KV,KRBW4 4B1 KV,GWALR 4B1 KV,NAG4 4B1 KV,RAJGH 4B1 KV,WARDH 4B1 KV,SEON7 7B1 KV,SIPAT 7B1 KV,AKOL4 4B1 KV,DAMOH 4B1 KV,SGTP 4B1 KV,GWALR 7B1 KV,BINA7 7B1 KV,WARDH 7B1 KV,BLSPR 7B1 KV,INDOR 7B1 KV,STNA7 7B1 KV,SASAN 7B1 KV,KTN4 4B1 KV,BHTPR 4B1 KV,RAIGR 4B1 KV,RAIPR 4B1 KV,JINDL 4B1 KV,BACHU 4B1 KV,CHOR 4B1 KV,KNSR 4B1 KV,AMRL 4B1 KVRY,VRSN 4B1 KV,VADI 4B1 KV,PIRNA 4B1 KV,RGPPL 4B1 KV,SJLPR 4B1 KV,TMNR7 7B1 KV,KOTRA 7B1 KV,DURG7 7B1 KV,VAPI4 4B1 KV,BOISR 4B1 KV,KALA4 4B1 KV,DAMAN 4B1 KV,ARGBD 7B1 KV,HAZRA 4B1 KV,VADOD 7B1 KV,JBPR7 7B1 KV,SOLPR 7B1 KV,TIRO7 7B1 KV,AKOL7 7B1 KV,KORD7 7B1 KV,DHUL7 7B1 KV,BHPL7 7B1 KV,DRMGH 7B1 KV,PUNE7 7B1 KV,CHMPA 7B1 KV,EKTN7 7B1 KV,GDRWD 7B1 KV,REWA4 4B1 KV
28-07-2019 00:00:00,421.43,410.84,406.6,415.59,412.08,421.45,424.38,421.92,416.18,430.83,417.58,422.04,413.43,418.53,412.99,411.57,427.26,427.02,423.83,402.91,423.67,414.23,419.69,427.99,424.32,416.49,426.46,423.12,425.26,429.17,417.99,429.62,413.55,418.44,413.48,415.52,416.73,427.4,425.21,420.61,419.04,416.19,421.71,404.55,418.53,424.49,427.12,792,778.99,430.38,421.38,419.45,782.07,783.17,796.93,778.88,774.19,778.18,772.27,414.66,421,424.53,421.92,413.91,417.67,418.44,419.04,418.27,416.17,419.68,416.24,423.13,415.27,792.2,791.13,782.67,413.25,419.11,416.76,419.39,797.16,415.57,783.76,785.84,800.45,770.94,794.75,779.1,767.4,776.81,778.68,775.28,793.32,794.47,790.54,422.86
28-07-2019 00:01:00,421.43,410.84,406.6,415.59,412.08,422.04,424.38,421.92,416.18,431.42,417.43,422.04,413.87,418.82,413.21,411.75,427.26,429.12,423.83,401.84,423.67,414.23,420.36,427.99,424.81,416.49,426.46,422.64,427.67,430.2,417.99,429.62,413.55,418.44,413.48,416.45,416.73,427.4,425.21,420.44,419.04,416.19,421.85,405.53,418.82,424.49,427.12,792,778.99,429.36,421.37,419.45,782.07,783.17,796.85,778.73,774.15,778.18,772.27,414.91,421,424.38,421.92,413.91,417.67,418.44,419.04,418.27,416.17,419.68,416.24,423.74,415.27,792.2,791.16,782.67,413.84,419.7,416.76,419.39,797.6,415.57,783.08,786.5,801,770.89,794.6,778.52,767.4,777.72,778.68,775.56,793.65,794.47,792.38,423.08
28-07-2019 00:02:00,421.43,410.84,406.84,415.59,412.66,422.04,424.38,421.92,416.77,431.42,417.43,422.04,414.12,419.18,413.5,412.15,427.26,429.39,423.83,405.85,424.29,415.21,420.16,428.95,424.81,416.49,426.46,422.64,424.14,430.41,417.99,429.98,413.96,418.63,414.06,416.45,416.93,427.4,425.21,420.77,418.55,416.19,422.12,405.53,419.18,425.49,427.12,794,779.92,433.14,421.62,419.45,782.07,783.17,797.6,779.14,774.6,778.18,773.06,414.88,421,424.38,421.92,413.91,417.67,418.63,418.55,418.27,416.17,419.68,416.24,423.74,415.27,792.54,791.51,782.67,413.84,419.7,416.76,419.39,797.6,418.08,783.08,786.56,802.2,771.86,795.42,779.77,767.4,777.72,778.68,775.97,794.24,794.47,792.38,423.22
28-07-2019 00:03:00,421.43,410.84,406.84,415.59,412.08,422.04,424.38,421.92,417.35,431.42,417.89,422.04,414.05,419.04,413.4,411.93,321.94,424.57,424.32,405.85,424.29,415.21,420.36,428.95,424.81,416.49,426.46,423.67,424.8,424.93,417.99,429.98,413.96,418.63,413.48,416.45,416.93,428.01,425.21,420.61,418.55,416.6,421.85,404.7,419.04,424.49,427.12,793,779.92,429.26,421.31,419.45,782.07,783.17,797.2,778.87,775.28,778.18,773.06,414.51,421,424.68,421.92,413.91,417.67,418.63,418.55,418.27,416.17,419.68,416.67,423.74,415.27,792.39,791.28,782.67,413.84,419.7,416.76,419.39,798.02,418.08,784.14,786.21,801.7,770.98,795.1,779.12,767.4,777.72,778.68,775.73,794.16,794.47,792.38,423.06
28-07-2019 00:04:00,421.43,410.84,406.84,415.59,412.08,422.04,424.38,421.92,416.77,430.83,417.89,422.04,413.72,418.75,413.25,411.57,427.26,424.57,423.83,405.85,424.29,415.21,420.36,428.95,424.32,416.49,426.46,423.67,426.64,422.73,417.99,429.98,414.16,418.63,413.48,416.45,416.93,428.01,426.12,420.77,418.55,416.19,421.71,404.7,418.75,424.49,427.12,792,779.92,429.17,421.25,419.45,782.07,783.17,796.95,779.39,774.4,778.18,773.06,414.44,421,424.44,421.92,413.91,417.67,418.63,418.55,418.27,416.17,420.27,416.67,423.74,415.27,792.39,791.2,782.67,413.84,419.7,416.76,419.39,798.02,418.08,784.14,785.88,801.02,771.39,794.56,778.55,767.4,777.72,778.68,775.47,793.46,794.47,792.38,423.01
28-07-2019 00:05:00,421.43,410.84,406.84,415.59,412.08,421.45,424.38,421.92,416.77,430.83,417.74,422.04,413.47,418.6,412.99,411.46,427.26,421.32,423.83,405.85,424.29,415.21,420.56,428.95,424.32,416.49,426.46,423.67,427.2,430.96,417.99,429.98,413.55,418.25,413.48,416.45,416.73,427.4,426.12,420.44,418.55,416.19,421.71,404.88,418.6,424.49,427.12,792,779.92,433.55,421.73,419.45,782.07,783.17,796.77,779.41,774.16,778.18,772.28,414.55,421,424.35,421.92,413.91,417.67,418.25,418.55,418.27,416.17,420.27,416.25,423.74,414.86,792.54,791.16,782.67,413.84,419.7,418.2,419.39,797.61,418.08,784.14,786.23,800.51,770.64,794.64,778.39,767.4,777.72,778.68,775.25,794.19,794.47,792.38,423.32
28-07-2019 00:06:00,421.43,410.84,406.84,415.59,412.08,421.45,424.38,421.92,416.77,430.83,417.58,422.04,413.5,418.35,412.99,411.39,328.59,429.6,423.83,405.85,423.19,415.21,419.28,428.95,424.32,416.49,426.46,423.67,419.75,430.75,417.99,429.98,413.55,418.25,413.48,416.45,416.53,427.4,425.06,420.27,418.55,416.19,422.12,404.59,418.35,424.49,427.12,792,779.92,427.33,421.04,419.45,782.07,783.17,796.17,779.04,773.77,778.18,772.28,414.58,421,424.42,421.92,413.91,417.67,418.25,418.55,418.27,416.17,419.68,416.25,423.13,414.86,792.13,790.9,782.67,413.25,419.7,418.2,419.39,797.11,415.6,784.14,785.92,800.32,770.73,793.91,778.59,767.4,777.72,778.68,774.74,793.42,794.47,792.38,423.28
28-07-2019 00:07:00,421.43,410.84,406.84,415.59,411.49,421.45,424.38,421.92,416.77,430.24,417.58,422.04,413.25,418.45,412.85,411.17,427.26,428.32,423.35,402.5,424.22,414.09,420.22,428.54,423.83,416.49,426.46,422.57,420.22,430.75,417.79,429.81,413.34,418.25,413.48,415.52,416.53,427.4,425.06,420.27,418.07,416.19,421.85,404.35,418.45,424.49,427.12,791,779.02,428.3,421.24,418.84,782.07,783.17,796.07,778.7,773.83,778.18,772.28,414.48,421,424.59,421.92,413.91,417.67,418.25,418.07,418.27,416.17,419.68,416.25,423.13,414.86,791.89,790.87,782.67,413.25,419.11,418.2,419.39,797.11,415.6,782.56,785.62,799.82,770.59,793.97,778.39,767.4,776.63,778.68,774.5,793.38,794.47,792.38,423.18
28-07-2019 00:08:00,421.43,410.84,406.6,415.59,412.08,421.45,424.38,421.92,416.18,430.83,417.43,422.04,413.65,418.31,412.99,411.68,427.26,429.6,423.83,408.42,424.22,414.09,419.82,428.54,424.81,416.49,426.46,422.57,425.8,424.03,417.79,429.34,413.34,418.06,413.48,415.52,416.34,427.4,425.06,420.27,417.58,415.92,421.71,404.35,418.31,424.49,427.12,792,779.02,427.85,420.7,419.45,782.07,783.17,796.52,778.97,773.89,778.18,772.28,414.44,421,424.25,421.92,413.91,417.67,418.06,417.58,418.27,415.58,419.68,415.82,423.74,414.86,792.08,791.09,782.67,413.25,419.7,418.2,419.39,797.11,415.6,782.56,785.98,800.18,770.82,794.33,778.68,767.4,777.56,778.68,775.33,793.62,794.47,792.38,423.24
28-07-2019 00:09:00,421.43,410.84,406.84,415.59,412.08,421.45,424.38,421.92,416.77,430.83,417.28,422.04,413.69,418.67,413.07,411.68,427.26,426.48,423.83,406.44,424.22,414.75,421.01,428.54,424.32,416.49,427.14,422.57,421.9,428.48,417.79,430.05,413.55,418.25,413.48,415.52,416.34,427.4,425.06,420.27,418.07,416.19,421.85,404.82,418.67,424.49,427.12,792,779.93,429.95,421.07,419.45,782.07,783.17,796.76,778.84,774.24,778.18,772.28,414.55,421,424.85,421.92,413.91,417.67,418.25,418.07,418.27,415.58,419.68,416.24,423.74,414.86,792.2,791.15,782.67,413.84,419.7,418.2,419.39,797.51,415.6,782.56,785.99,800.38,770.92,794.09,778.46,767.4,777.56,778.68,775.62,793.61,794.47,792.38,423.24
