Station Name -  WRLDC
REPORT FOR VOLTTEMP FROM 24-07-2019 TO 24-07-2019
Timestamp,KSTPS 4B1 KV,VSTPS 4B1 KV,STNA4 4B1 KV,JBLPR 4B1 KV,ITRSI 4B1 KV,KHNDW 4B1 KV,BHDRV 4B1 KV,RAIPR 4B1 KV,JHNOR 4B1 KV,MPUSA 4B1 KV,DGHAM 4B1 KV,STP4 4B1 KV,INDR 4B1 KV,NAG4 4B1 KV,BHP4 4B1 KV,BIN4 4B1 KV,KORAD 4_B1 KV,BHSW4 4_B2 KV,BBLSR 4_B2 KV,PADG4 4_B1 KV,KALW4 4_B1 KV,KARGR 4_B1 KV,LONKD 4_B1 KV,KOYNA 4_B1 KV,KOYN4 4_B1 KV,KARD4 4_B1 KV,KLPR4 4_B1 KV,PARL2 4_B1 KV,CHDPR 4_B1 KV,DHUL4 4_B1 KV,SLPR4 4_B1 KV,ARBD4 4_B1 KV,ASOJ 4B1 KV,CHOR 4B1 KV,JETP 4B1 KV,WTPS 4B1 KV,SOJA 4B1 KV,UKTH 4B1 KV,CLPI 4B1 KV,KSOR 4B1 KV,KNSR 4B1 KV,BHIL4 4B1 KV,KRBW4 4B1 KV,GWALR 4B1 KV,NAG4 4B1 KV,RAJGH 4B1 KV,WARDH 4B1 KV,SEON7 7B1 KV,SIPAT 7B1 KV,AKOL4 4B1 KV,DAMOH 4B1 KV,SGTP 4B1 KV,GWALR 7B1 KV,BINA7 7B1 KV,WARDH 7B1 KV,BLSPR 7B1 KV,INDOR 7B1 KV,STNA7 7B1 KV,SASAN 7B1 KV,KTN4 4B1 KV,BHTPR 4B1 KV,RAIGR 4B1 KV,RAIPR 4B1 KV,JINDL 4B1 KV,BACHU 4B1 KV,CHOR 4B1 KV,KNSR 4B1 KV,AMRL 4B1 KVRY,VRSN 4B1 KV,VADI 4B1 KV,PIRNA 4B1 KV,RGPPL 4B1 KV,SJLPR 4B1 KV,TMNR7 7B1 KV,KOTRA 7B1 KV,DURG7 7B1 KV,VAPI4 4B1 KV,BOISR 4B1 KV,KALA4 4B1 KV,DAMAN 4B1 KV,ARGBD 7B1 KV,HAZRA 4B1 KV,VADOD 7B1 KV,JBPR7 7B1 KV,SOLPR 7B1 KV,TIRO7 7B1 KV,AKOL7 7B1 KV,KORD7 7B1 KV,DHUL7 7B1 KV,BHPL7 7B1 KV,DRMGH 7B1 KV,PUNE7 7B1 KV,CHMPA 7B1 KV,EKTN7 7B1 KV,GDRWD 7B1 KV,REWA4 4B1 KV
24-07-2019 00:00:00,417.52,405.47,400.13,409.15,403.87,413.84,421.45,416.06,414.42,426.73,413.46,415.59,408.08,410.7,404.88,403.05,417.96,422.55,416.98,395.3,417.19,409.45,413.12,420.51,418.45,422.37,424,416.33,420.22,420.96,413.93,424.29,409.44,416.71,413.48,411.8,412.02,422.52,418.19,417.45,416.12,408.36,417.03,397.61,410.7,416.49,421.42,784,773.63,420.58,412.29,412.74,769.66,769.39,791.75,774.23,761.01,767.03,766.07,408.36,412,417.44,416.06,413.11,416.7,416.71,416.12,415.84,415,417.34,411.14,417.64,405.84,791.06,790.26,784.11,407.39,413.84,411.31,414.88,788.69,414.37,776.44,787.23,794.73,763.87,779.62,768.56,771.95,763.62,775.78,778.09,789,780.34,787.67,416.44
24-07-2019 00:01:00,417.52,405.47,400.13,409.15,403.87,414.42,421.45,416.06,414.42,427.31,413.62,415.59,408.15,410.88,405.02,403.05,417.96,422.55,417.47,401.15,417.19,409.45,413.72,420.51,418.45,423.35,424,416.33,420.12,423.69,413.93,424.29,409.44,416.71,414.06,411.8,412.02,422.52,418.8,417.45,416.12,408.36,417.03,397.6,410.88,417.49,421.42,783,773.63,425.2,413.11,412.74,769.66,769.39,791.95,774.29,761.4,767.03,766.07,408.36,412,417.33,416.06,413.11,416.7,416.71,416.12,415.84,415,417.34,411.14,418.25,405.84,791.06,790.14,784.11,407.98,413.84,411.31,414.88,788.69,416.79,776.44,787.23,795.31,764.17,780.31,768.9,771.95,763.62,775.78,778.86,789,780.34,787.67,416.39
24-07-2019 00:02:00,416.74,405.47,400.13,409.15,403.29,413.25,421.45,415.08,413.25,426.73,413.46,415.59,407.5,410.19,404.33,402.47,417.96,423.21,417.47,396.18,417.19,409.45,412.33,420.51,418.45,422.86,424,416.33,416.69,421.78,413.93,424.81,408.62,416.13,413.48,411.8,411.43,421.91,418.8,416.95,416.12,408.36,417.03,396.73,410.19,416.49,421.42,781,773.63,421.63,413.04,412.74,769.66,769.39,791.14,774.1,760.67,767.03,766.07,408.29,412,417.52,415.08,413.11,416.7,416.13,416.12,415.84,415,416.75,411.14,417.64,405.84,790.77,789.73,784.11,407.39,413.25,411.31,414.88,788.24,414.32,776.44,787.23,793.94,763.72,779.66,768.56,771.95,762.65,775.78,777.53,788,780.34,787.67,416.23
24-07-2019 00:03:00,417.52,405.47,400.13,408.56,402.7,413.25,421.45,416.06,413.25,426.73,413.01,415.59,407.28,409.97,404,402,417.96,418.87,416.98,399.51,417.19,409.45,412.72,420.51,418.45,422.37,424,416.33,420.4,428.35,413.93,424.19,408.62,415.94,413.48,411.8,411.24,421.91,417.58,416.95,415.63,408.36,417.03,396.23,409.97,416.49,421.42,781,772.73,421.58,412.89,412.74,769.66,767.55,790.97,773.45,759.08,767.03,765.29,407.99,413,417.4,416.06,413.11,416.7,415.94,415.63,415.84,414.41,416.75,410.72,417.64,404.75,790.4,789.44,784.11,406.8,413.84,411.31,414.88,787.31,414.32,775.35,787.23,793.97,763.79,778.52,768.38,771.95,762.65,775.78,777.04,788,780.34,787.67,415.77
24-07-2019 00:04:00,416.74,405.47,399.38,408.56,402.7,413.25,421.45,415.08,414.42,426.73,413.16,415.59,407.13,409.76,403.86,401.74,417.96,418.87,416.98,399.51,418.27,409.45,412.58,420.51,418.45,422.86,424,416.33,416.88,429.38,413.93,424.19,408.83,416.13,413.48,411.8,411.43,421.91,417.58,416.95,415.14,408.36,417.03,396.07,409.76,416.49,421.42,781,772.73,419.75,412.29,412.74,769.66,767.55,790.95,773.59,759.44,767.03,764.51,407.7,412,417.89,415.08,413.11,416.7,416.13,415.14,415.84,414.41,416.75,410.72,417.64,404.75,790.26,789.39,784.11,407.39,413.84,411.31,414.88,787.31,416.8,775.35,787.23,794.3,763.6,779.35,768.34,771.95,761.66,775.78,777.55,788,780.34,787.67,415.56
24-07-2019 00:05:00,416.74,404.57,399.38,407.98,402.12,412.66,421.45,415.08,413.84,426.14,412.7,415.59,406.62,409.25,403.31,401.05,417.96,417.1,416,399.51,417.44,409.19,412.4,420.51,418.45,422.37,424,416.33,422.55,423.76,413.93,423.81,408.42,415.75,412.89,410.87,411.04,421.91,417.58,416.61,415.14,408.36,417.03,394.88,409.25,415.49,421.42,781,772.73,419.15,412.22,412.12,769.66,765.7,789.43,772.75,757.44,767.03,764.51,407.08,412,416.77,415.08,413.11,416.7,415.75,415.14,415.84,414.41,416.75,410.72,417.03,404.26,789.89,788.65,784.11,407.39,413.25,411.31,414.88,786.86,416.8,775.35,787.23,793.7,763.71,778.74,768.27,771.95,760.74,775.78,776.36,786,780.34,785.8,415.23
24-07-2019 00:06:00,416.74,404.57,398.88,407.98,402.12,412.66,421.45,415.08,413.25,426.73,412.7,415.59,406.41,409.17,403.24,400.83,417.96,422.14,416.49,399.51,416.57,409.19,411.86,420.51,418.45,422.37,424,416.33,420.03,423.76,413.93,423.33,408.21,415.56,412.89,410.87,410.84,421.91,417.58,416.61,414.65,408.36,417.03,394.54,409.17,415.49,421.42,781,771.81,420.42,411.3,412.12,769.66,765.7,789.13,773.38,758.39,763.75,763.74,407.23,412,417.46,415.08,412.5,416.7,415.56,414.65,415.84,414.41,416.75,410.31,417.64,404.26,789.63,788.6,784.11,406.8,413.25,409.86,414.88,786.33,414.39,774.34,787.23,792.24,763.23,777.35,768.51,771.95,760.74,775.78,776.94,787,780.34,785.8,415.17
24-07-2019 00:07:00,416.74,404.57,398.88,407.39,402.12,412.08,420.87,415.08,413.84,426.14,412.4,413.25,406.41,409.03,402.69,400.5,417.47,414.52,416,395.71,416.98,409.19,412.33,420.51,418.45,422.86,424,416.33,421.25,423.76,412.84,423.33,408.01,415.56,412.89,410.87,410.65,421.3,417.58,416.45,414.65,408.36,417.03,394.14,409.03,416.49,421.42,780,771.81,419.89,410.93,411.51,769.66,765.7,788.41,772.67,756.53,763.75,763.74,406.76,411,416.29,415.08,412.5,416.7,415.56,414.65,415.84,413.82,416.17,410.31,417.03,403.78,789.23,788.13,784.11,406.8,413.25,409.86,414.88,785.91,414.39,774.34,787.23,793.55,762.05,776.63,768.43,771.95,759.82,775.78,776.65,788,780.34,785.8,414.83
24-07-2019 00:08:00,416.74,404.57,398.38,406.8,401.53,412.08,420.87,414.11,413.84,426.73,412.55,413.25,406.12,408.92,402.58,400.47,417.47,418.32,416,396.25,416.98,409.19,412.33,420.51,418.45,422.86,424,416.33,422.65,423.76,412.84,423.55,408.21,415.56,412.89,410.87,410.65,421.91,417.58,416.45,414.65,408.36,417.03,394.14,408.92,415.49,421.42,780,771.81,419.89,411.11,411.51,763.7,765.7,788.52,773.13,756.2,763.75,763.74,406.72,412,417.5,414.11,412.5,416.7,415.56,414.65,415.84,414.41,416.17,410.31,417.64,403.78,789.23,788.17,784.11,406.8,413.25,409.86,414.88,785.46,414.39,772.85,787.23,792.07,763.32,778.3,768.14,771.95,759.82,775.78,776.82,787,780.34,785.8,414.81
24-07-2019 00:09:00,416.74,404.57,398.38,406.8,401.53,412.08,420.87,415.08,413.25,426.14,412.4,413.25,406.19,408.85,402.44,400.32,417.96,418.32,416.49,402.3,416.98,409.19,412.26,420.51,418.45,423.35,422.67,416.33,417.69,423.76,412.84,423.21,408.01,415.36,412.89,410.87,410.45,421.91,417.58,416.45,414.16,408.36,417.03,394.3,408.85,415.49,421.42,780,771.81,419.89,410.76,411.51,763.7,765.7,786.95,773.16,758.07,763.75,762.96,406.87,411,416.65,415.08,412.5,416.7,415.36,414.16,415.84,414.41,416.17,409.77,417.64,403.27,788.93,788.16,784.11,406.8,413.25,409.86,414.88,785.46,413.18,772.85,787.23,792.44,761.87,778.34,767.12,771.95,759.82,775.78,777.1,785,780.34,785.8,414.63
